"Player","Pos","Age","Tm","G","MP","PTS","TRB","AST","STL","BLK","TOV","FG%","3P%","2P%","eFG%","FT%","Season","PER","TS%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"T.R. Dunn","SG",30,"DEN",82,29.3,5,4.6,2.1,1.9,0.2,0.6,0.454,NA,0.455,0.454,0.773,"1985-1986",9.4,0.493,7.5,1.8,3.1,4.9,0.098,-1.9,2.2,0.3,1.4
"Mark Eaton","C",29,"UTA",80,31.9,8.5,8.4,1.3,0.4,4.6,2,0.47,NA,0.47,0.47,0.604,"1985-1986",12.2,0.499,13.2,-0.9,4.8,4,0.075,-3,3.2,0.1,1.4
"Franklin Edwards","PG",26,"LAC",73,20.4,9,1.2,3.5,1.2,0.1,1.9,0.454,0.111,0.46,0.455,0.874,"1985-1986",13.7,0.511,21,0.3,0.5,0.8,0.026,-0.9,-0.9,-1.8,0.1
"James Edwards","C",30,"PHO",52,25.3,16.3,5.8,1.4,0.4,0.6,2.5,0.542,NA,0.542,0.542,0.702,"1985-1986",16.7,0.589,25.7,1.7,1.3,3,0.11,-0.3,-1.1,-1.3,0.2
"Dale Ellis","SF",25,"DAL",72,15.1,7.1,2.3,0.5,0.6,0.1,0.5,0.411,0.364,0.438,0.478,0.72,"1985-1986",13.5,0.502,20.4,1.2,0.4,1.6,0.071,1.1,-2,-0.9,0.3
"Alex English*","SF",32,"DEN",81,37.3,29.8,5,4,0.9,0.4,3.1,0.504,0.2,0.505,0.504,0.862,"1985-1986",21.7,0.562,30.5,7.6,2.3,9.8,0.156,4.4,-1.5,2.9,3.7
"Julius Erving*","SG",35,"PHI",74,33.4,18.1,5,3.4,1.5,1.1,2.9,0.48,0.281,0.486,0.484,0.785,"1985-1986",17.4,0.537,23.8,3.3,2.6,5.9,0.114,1.8,0.3,2.1,2.6
"Mike Evans","PG",30,"DEN",81,17.1,9.5,1.2,2.2,0.8,0,1.5,0.425,0.222,0.492,0.452,0.846,"1985-1986",12.4,0.495,25.1,-0.1,1.2,1.1,0.037,-1.6,-1.2,-2.8,-0.3
"Patrick Ewing*","C",23,"NYK",50,35.4,20,9,2,1.1,2.1,3.4,0.474,0,0.477,0.474,0.739,"1985-1986",17.4,0.526,26.5,0,3.1,3.1,0.084,-0.1,1.2,1.1,1.4
"Vern Fleming","PG",23,"IND",80,35.9,14.2,4.8,6.3,1.6,0.1,2.6,0.506,0.167,0.508,0.506,0.745,"1985-1986",15.3,0.558,17.5,3.6,3.2,6.9,0.115,0.3,0.9,1.1,2.3
"Sleepy Floyd","PG",25,"GSW",82,33.7,17.2,3.6,9.1,1.9,0.2,3.5,0.506,0.328,0.53,0.526,0.796,"1985-1986",20,0.587,21.2,6,1.5,7.5,0.13,3.6,-0.1,3.5,3.9
"World B. Free","SG",32,"CLE",75,33.8,23.4,2.9,4.2,1.2,0.3,2.3,0.455,0.42,0.46,0.48,0.78,"1985-1986",19,0.533,29.3,4.5,1.5,6.1,0.115,3.2,-0.9,2.3,2.8
"Bill Garnett","PF",25,"IND",80,15,4.3,3.4,1.2,0.5,0.3,1.1,0.469,NA,0.473,0.469,0.716,"1985-1986",10.5,0.548,13.8,0.5,1.5,2,0.078,-2.3,0.9,-1.4,0.2
"George Gervin*","SG",33,"CHI",82,25.2,16.2,2.6,1.8,0.6,0.3,2,0.472,0.211,0.476,0.474,0.879,"1985-1986",16,0.534,27.6,2.8,0.2,3,0.069,0.5,-2.6,-2.1,0
"Artis Gilmore*","C",36,"SAS",71,33.7,16.7,8.5,1.4,0.5,1.5,2.6,0.618,NA,0.619,0.618,0.701,"1985-1986",17.1,0.661,18.2,4.8,2.4,7.1,0.143,0.8,0,0.8,1.7
"Mike Glenn","SG",30,"MIL",38,15.1,6.2,1.5,1,0.2,0.1,0.5,0.495,NA,0.495,0.495,0.959,"1985-1986",12,0.555,16.1,0.9,0.6,1.5,0.128,-0.6,-0.4,-1.1,0.1
"Georgi Glouchkov","PF",26,"PHO",49,15.8,4.9,3.3,0.7,0.5,0.5,1.6,0.402,NA,0.399,0.404,0.574,"1985-1986",5.7,0.455,17.5,-1.4,0.9,-0.5,-0.029,-6.3,0,-6.3,-0.8
"Mike Gminski","C",26,"NJN",81,31.2,16.5,8.2,1.6,0.7,0.9,1.7,0.517,NA,0.518,0.517,0.893,"1985-1986",19,0.594,19.9,6.3,2.9,9.2,0.175,2.7,-0.2,2.5,2.9
"A.C. Green","PF",22,"LAL",82,18.8,6.4,4.6,0.7,0.6,0.6,1.2,0.539,0.167,0.545,0.54,0.611,"1985-1986",11.8,0.564,14.7,1.4,2,3.3,0.103,-1.6,0.1,-1.6,0.2
"Rickey Green","PG",31,"UTA",80,25.2,11.7,1.7,5.1,1.3,0.1,1.7,0.471,0.172,0.483,0.474,0.852,"1985-1986",16.4,0.537,20.1,3,2.2,5.2,0.124,0.8,0.2,1,1.5
"Sidney Green","PF",25,"CHI",80,28.8,13.5,8.2,1.7,0.9,0.5,2.8,0.465,0,0.469,0.465,0.782,"1985-1986",14.2,0.526,21.9,0.9,1.6,2.5,0.052,-1.3,-1.4,-2.7,-0.4
"Dave Greenwood","PF",28,"SAS",68,28.1,7.9,7.8,1.3,0.5,0.8,1.7,0.51,NA,0.512,0.51,0.772,"1985-1986",11.1,0.574,12.3,1.5,1.9,3.4,0.085,-1.4,-0.1,-1.6,0.2
"Ernie Grunfeld","SF",30,"NYK",76,18.4,5.4,2.7,1.6,0.5,0.2,0.7,0.417,0.426,0.415,0.454,0.833,"1985-1986",9.8,0.512,13.5,1,1.6,2.7,0.091,-2.2,1,-1.2,0.3
"Bob Hansen","SG",25,"UTA",82,24.8,8.7,3,2.4,0.9,0.1,1.5,0.476,0.34,0.488,0.49,0.72,"1985-1986",10.1,0.517,16.2,0.4,2.1,2.5,0.058,-2.6,0.1,-2.5,-0.3
"Bill Hanzlik","SF",28,"DEN",79,25.1,12.5,3.3,4,1.4,0.2,2.1,0.447,0.195,0.461,0.452,0.785,"1985-1986",15.3,0.537,21.1,2.4,2.3,4.7,0.115,-0.3,0.7,0.4,1.2
"Derek Harper","PG",24,"DAL",79,27.2,12.2,2.9,5.3,1.9,0.3,1.8,0.534,0.235,0.557,0.542,0.747,"1985-1986",18.8,0.58,18.5,4.5,1.7,6.2,0.138,2.1,1.2,3.4,2.9
"Gerald Henderson","PG",30,"SEA",82,31.3,13.1,2.3,5.9,1.7,0.1,2.2,0.482,0.346,0.491,0.492,0.83,"1985-1986",15.7,0.537,19.3,3.6,2.6,6.2,0.115,1,0.3,1.3,2.1
"Roy Hinson","SF",24,"CLE",82,34.6,19.6,7.8,1.2,0.8,1.4,2.3,0.532,NA,0.534,0.532,0.719,"1985-1986",17.4,0.578,22.8,4.5,2.9,7.4,0.125,0.8,-0.1,0.7,1.9
"Craig Hodges","SG",25,"MIL",66,26.3,10.8,1.8,3.5,1.1,0,1.3,0.5,0.451,0.52,0.564,0.872,"1985-1986",13.9,0.591,16,3.3,2,5.3,0.147,1.4,0.5,1.9,1.7
"Michael Holton","PG-SG",24,"TOT",28,18.3,6.5,1.2,2,0.9,0,1,0.44,0.083,0.466,0.443,0.636,"1985-1986",10.1,0.471,17.5,0,0.2,0.2,0.019,-2.7,-0.8,-3.4,-0.2
"Michael Holton","PG",24,"CHI",24,18.6,7.1,1.3,2,1,0,1,0.471,0.1,0.497,0.474,0.632,"1985-1986",11.6,0.498,17.7,0.3,0.1,0.4,0.04,-2.1,-0.6,-2.7,-0.1
"Phil Hubbard","SF",29,"CLE",23,27.8,11.4,5.2,1.3,0.9,0.1,2.9,0.47,NA,0.472,0.47,0.679,"1985-1986",9.7,0.53,20,-0.3,0.5,0.2,0.015,-2.8,-0.8,-3.5,-0.2
"Jay Humphries","PG",23,"PHO",82,33.3,11,3.2,6.4,1.6,0.1,2.3,0.479,0.138,0.493,0.482,0.767,"1985-1986",12.6,0.534,15.1,2.4,2.4,4.8,0.084,-0.9,0.3,-0.6,0.9
"Marc Iavaroni","PF",29,"SAS",42,15.9,4.5,3.1,1.3,0.5,0.3,1.2,0.454,NA,0.46,0.454,0.642,"1985-1986",8.2,0.496,14.7,-0.2,0.6,0.4,0.028,-3.3,0.5,-2.8,-0.2
"Dennis Johnson*","PG",31,"BOS",78,35,15.6,3.4,5.8,1.4,0.4,2.2,0.455,0.143,0.468,0.458,0.818,"1985-1986",14.7,0.509,20.5,3,3.7,6.7,0.118,0,0.5,0.5,1.8
"Eddie Johnson","SF",26,"SAC",82,30.7,18.7,5.1,2.6,0.7,0.2,2.3,0.475,0.2,0.479,0.477,0.816,"1985-1986",15.8,0.523,26.6,2.7,1.4,4,0.077,0.8,-1.9,-1.1,0.6
"Eddie Johnson","SG",30,"TOT",71,20.8,10,1.7,4.7,0.3,0,2.1,0.457,0.341,0.476,0.481,0.723,"1985-1986",13.5,0.514,23.2,0.8,0.7,1.5,0.049,1,-2.6,-1.6,0.1
"Eddie Johnson","SG",30,"ATL",39,22.1,10.1,1.9,5.6,0.3,0,2.3,0.473,0.25,0.487,0.48,0.718,"1985-1986",14.3,0.523,22.1,0.8,0.5,1.3,0.071,1.5,-2.3,-0.8,0.3
"Eddie Johnson","SG",30,"CLE",32,19.2,9.8,1.4,3.6,0.3,0,1.9,0.44,0.369,0.461,0.481,0.733,"1985-1986",12.4,0.504,24.8,0.1,0.2,0.2,0.018,0.4,-3.2,-2.8,-0.1
"Magic Johnson*","PG",26,"LAL",72,35.8,18.8,5.9,12.6,1.6,0.2,3.8,0.526,0.233,0.541,0.532,0.871,"1985-1986",24,0.61,21.6,9,3.1,12.1,0.226,6,0.7,6.7,5.7
"Marques Johnson","SG",29,"LAC",75,34.7,20.3,5.5,3.8,1.4,0.7,2.4,0.51,0.067,0.516,0.511,0.76,"1985-1986",18.9,0.555,24,4.8,1.1,5.9,0.108,2.4,-0.7,1.7,2.5
"Mickey Johnson","PF",33,"NJN",79,19.9,7.8,4.2,2.7,0.8,0.3,2.1,0.422,0.208,0.433,0.427,0.785,"1985-1986",11.8,0.505,19.6,-0.1,1.9,1.8,0.055,-2,0.7,-1.4,0.3
"Steve Johnson","C",28,"SAS",71,25.7,13.8,6.5,1.3,0.6,0.9,2.7,0.632,NA,0.632,0.632,0.694,"1985-1986",16.8,0.667,20.4,3,1.9,4.9,0.128,-0.5,0.1,-0.4,0.7
"Vinnie Johnson","SG",29,"DET",79,25,13.9,2.9,3.4,1,0.3,1.1,0.467,0.154,0.471,0.468,0.771,"1985-1986",17,0.503,23.3,3.4,1.4,4.7,0.115,1.7,-0.2,1.4,1.7
"Bobby Jones*","PF",34,"PHI",70,21.7,7,2.4,1.8,0.7,0.7,1.3,0.559,NA,0.561,0.559,0.786,"1985-1986",11.8,0.612,13,1.9,1.4,3.2,0.102,-0.5,0.9,0.4,0.9
"Caldwell Jones","C",35,"POR",80,18,4.7,4.4,0.9,0.5,0.8,1.3,0.496,0,0.51,0.496,0.827,"1985-1986",9.7,0.588,11.6,0.8,1.6,2.3,0.078,-2.8,0.6,-2.2,-0.1
"Charles Jones","C",28,"WSB",81,19.9,3.9,4,0.9,0.7,1.6,0.9,0.508,NA,0.51,0.508,0.628,"1985-1986",10.5,0.535,9.4,0.6,2.6,3.2,0.096,-2.6,3,0.4,1
"Charles Jones","PF",24,"PHO",43,17.3,4.7,4.5,1.2,0.7,0.6,1.3,0.457,NA,0.46,0.457,0.51,"1985-1986",10,0.483,14.2,-0.3,1,0.6,0.042,-2.2,1,-1.2,0.2
"Edgar Jones","PF",29,"CLE",53,19.1,9.7,3.9,0.8,0.6,0.7,1.2,0.505,0.304,0.519,0.515,0.742,"1985-1986",15.8,0.572,20.7,1.6,1,2.6,0.122,0,0.5,0.5,0.6
"Jerome Kersey","SF",23,"POR",79,15.4,8.5,3.7,1.1,1.1,0.4,1.4,0.549,0,0.556,0.549,0.681,"1985-1986",18.5,0.589,22.2,2,1.6,3.6,0.143,0.6,0.5,1.1,0.9
"Albert King","SF",26,"NJN",73,27.4,14.3,5,2.5,0.8,0.3,2.5,0.456,0.174,0.463,0.458,0.823,"1985-1986",13.3,0.498,24.6,0,1.9,1.9,0.045,-1.1,-1.1,-2.2,-0.1
"Jon Koncak","C",22,"ATL",82,20.7,8.3,5.7,0.7,0.5,0.8,1.4,0.507,NA,0.508,0.507,0.607,"1985-1986",13,0.539,17.9,1.4,2.4,3.7,0.106,-2.1,0.2,-1.9,0
"Bill Laimbeer","C",28,"DET",82,35.3,16.6,13.1,1.8,0.7,0.8,1.6,0.492,0.286,0.495,0.494,0.834,"1985-1986",17.6,0.545,18.7,5.4,3.8,9.2,0.153,1.3,-0.7,0.6,1.9
"Jeff Lamp","SF",26,"TOT",74,17.9,8.2,2.7,1.6,0.5,0.1,0.9,0.477,0.233,0.492,0.483,0.835,"1985-1986",13.2,0.531,19.5,1.6,1.3,3,0.108,-0.7,-0.5,-1.1,0.3
"Jeff Lamp","SF",26,"MIL",44,15.9,6.3,2.8,1.5,0.5,0.1,0.7,0.449,0.231,0.461,0.455,0.859,"1985-1986",12.2,0.509,17.2,0.8,1,1.8,0.124,-0.7,0.3,-0.4,0.3
"Jeff Lamp","SF",26,"SAS",30,20.7,11.1,2.6,1.8,0.6,0,1.3,0.502,0.235,0.52,0.509,0.812,"1985-1986",14.4,0.551,22,0.8,0.4,1.2,0.09,-0.6,-1.3,-1.9,0
"Allen Leavell","PG",28,"HOU",74,16.1,7.9,0.9,3.2,0.8,0.1,1.2,0.463,0.358,0.481,0.489,0.854,"1985-1986",15.6,0.553,20.2,2.1,0.9,3,0.122,0.5,-0.3,0.2,0.7
"Keith Lee","PF",23,"CLE",58,20.6,7.4,6.1,1.2,0.5,0.6,1.3,0.466,0.222,0.472,0.468,0.781,"1985-1986",12,0.51,17.1,0.5,1.4,1.9,0.075,-2.5,-0.1,-2.6,-0.2
"Fat Lever","PG",25,"DEN",78,33.5,13.8,5.4,7.5,2.3,0.2,2.7,0.441,0.316,0.446,0.447,0.725,"1985-1986",15.7,0.473,19.9,0.9,3.6,4.5,0.082,0.5,1.1,1.6,2.4
"Cliff Levingston","PF",25,"ATL",81,24,9.3,6.6,0.9,0.9,0.5,1.4,0.534,NA,0.535,0.534,0.678,"1985-1986",14.7,0.572,16.2,2.6,2.9,5.5,0.136,-0.3,0.7,0.4,1.2
"Alton Lister","C",27,"MIL",81,22.4,9.8,7.3,1.2,0.6,1.8,2,0.551,NA,0.553,0.551,0.602,"1985-1986",16.4,0.573,18.9,1.6,3.8,5.5,0.144,-0.7,1.7,1.1,1.4
"Lewis Lloyd","SG",26,"HOU",82,29.8,16.9,4,3.7,1.2,0.3,2.4,0.529,0.2,0.534,0.53,0.843,"1985-1986",17.7,0.567,22.6,4.5,1.8,6.3,0.124,1.8,-0.4,1.4,2.1
"John Long","SG",29,"DET",62,19,10,1.6,1.3,0.7,0.2,1,0.482,0.188,0.491,0.484,0.856,"1985-1986",13.9,0.522,21.7,1.3,0.7,2,0.08,-0.3,-1,-1.3,0.2
"John Lucas","PG",32,"HOU",65,32.6,15.5,2.2,8.8,1.2,0.1,2.3,0.446,0.308,0.476,0.474,0.775,"1985-1986",17.4,0.53,20.2,4.5,1.2,5.7,0.13,3,-1.2,1.8,2
"Maurice Lucas","PF",33,"LAL",77,22.7,10.2,7.4,1.1,0.6,0.3,1.6,0.462,NA,0.462,0.463,0.783,"1985-1986",13.8,0.52,20.2,1.5,2.5,4,0.11,-1.6,-0.7,-2.3,-0.1
"Kyle Macy","PG",28,"CHI",82,29.6,8.6,2.2,5.4,1,0.1,1.4,0.483,0.411,0.506,0.532,0.811,"1985-1986",12.3,0.557,12.6,3.6,0.3,3.9,0.077,0.5,-0.9,-0.5,0.9
"Rick Mahorn","PF",27,"DET",80,18,4.9,5.2,0.8,0.5,0.8,1.4,0.455,NA,0.456,0.455,0.681,"1985-1986",8.8,0.497,13.7,-0.6,1.9,1.3,0.043,-4.4,0.6,-3.7,-0.6
"Jeff Malone","SG",24,"WSB",80,37.4,22.4,3.6,2.4,0.9,0.2,2.1,0.483,0.176,0.486,0.484,0.868,"1985-1986",16.3,0.533,25.9,3.6,2.5,6.1,0.098,0.1,-1.2,-1.2,0.6
"Karl Malone*","PF",22,"UTA",81,30.6,14.9,8.9,2.9,1.3,0.5,3.4,0.496,NA,0.497,0.496,0.481,"1985-1986",13.7,0.504,24.1,-2.4,4.3,1.9,0.036,-2.4,0.5,-1.9,0.1
"Moses Malone*","C",30,"PHI",74,36.6,23.8,11.8,1.2,0.9,1,3.5,0.458,NA,0.459,0.458,0.787,"1985-1986",20.6,0.553,27.6,5.5,3.4,8.9,0.157,1.8,-1.9,-0.1,1.3
"Wes Matthews","PG",26,"SAS",75,24.7,10.9,1.7,6.3,1.2,0.4,3.1,0.531,0.16,0.547,0.534,0.82,"1985-1986",15.5,0.587,20.2,1.6,1.3,3,0.077,1.1,-1,0.1,1
"Cedric Maxwell","SF",30,"LAC",76,32.3,14.1,8.2,2.8,0.8,0.4,2.7,0.475,NA,0.477,0.475,0.795,"1985-1986",15.6,0.592,18.2,4.3,1.1,5.4,0.105,0.6,-1.2,-0.6,0.9
"Bob McAdoo*","C",34,"PHI",29,21,10.1,3.6,1.2,0.3,0.6,1.7,0.462,NA,0.462,0.462,0.765,"1985-1986",12.2,0.513,22.2,0.2,0.5,0.7,0.056,-2.2,-1.2,-3.4,-0.2
"Tim McCormick","C",23,"SEA",77,22.1,8.8,5.2,1.1,0.2,0.4,1.4,0.57,NA,0.57,0.571,0.713,"1985-1986",13.9,0.618,16.2,2.8,1.8,4.6,0.128,-0.5,-0.5,-0.9,0.4
"Rodney McCray","SF",24,"HOU",82,31.8,10.3,6.3,3.6,0.6,0.7,1.6,0.537,NA,0.54,0.537,0.77,"1985-1986",13.6,0.583,12.8,4.2,2.1,6.3,0.115,0.8,0.2,1,2
"Xavier McDaniel","SF",22,"SEA",82,33,17.1,8,2.4,1.2,0.5,3,0.49,0.2,0.492,0.491,0.687,"1985-1986",16.3,0.525,24.5,1.8,3.3,5.1,0.091,0.3,-0.6,-0.3,1.2
"Mike McGee","SF",26,"LAL",71,17.1,8.3,2,1.2,0.7,0.1,1,0.463,0.36,0.491,0.501,0.656,"1985-1986",12.4,0.513,21.3,0.7,1.2,1.9,0.075,-1.4,-0.5,-1.9,0
"Kevin McHale*","PF",28,"BOS",68,35.3,21.3,8.1,2.7,0.4,2,2.2,0.574,NA,0.574,0.574,0.776,"1985-1986",21.6,0.623,22.5,7.2,3.8,11,0.22,3.7,0.8,4.4,3.9
"Tom McMillen","C",33,"WSB",56,15.4,5.8,2,0.6,0.2,0.2,0.6,0.46,0,0.465,0.46,0.81,"1985-1986",10.4,0.51,17.1,0.6,0.7,1.2,0.069,-2.3,-1.2,-3.5,-0.3
"Chris McNealy","PF",24,"NYK",30,20.9,5.7,6.8,1.4,1.3,0.4,1.2,0.486,NA,0.486,0.486,0.66,"1985-1986",13.7,0.519,13.3,0.3,1.3,1.6,0.122,-1.9,2,0.1,0.3
"Mike Mitchell","SF",30,"SAS",82,36.2,23.4,5,2.3,0.7,0.3,2.2,0.473,0,0.476,0.473,0.809,"1985-1986",15.9,0.514,27.8,2.9,1.5,4.4,0.071,0.3,-2.6,-2.3,-0.3
"Sidney Moncrief*","PG",28,"MIL",73,35.2,20.2,4.6,4.9,1.4,0.2,2.4,0.489,0.32,0.509,0.506,0.859,"1985-1986",20,0.604,21.8,8.3,3.4,11.7,0.219,4.2,0.7,4.9,4.5
"Johnny Moore","PG",27,"SAS",28,30.6,13,3.1,9,2.5,0.2,2.9,0.495,0.182,0.52,0.502,0.686,"1985-1986",18.3,0.533,19.8,1.2,1,2.1,0.119,2.4,1.6,4,1.3
"Chris Mullin*","SG",22,"GSW",55,25.3,14,2.1,1.9,1.3,0.4,1.4,0.463,0.185,0.476,0.467,0.896,"1985-1986",16,0.539,22.2,2.3,0.6,2.9,0.1,0.3,-0.1,0.3,0.8
"Larry Nance","PF",26,"PHO",73,34,20.2,8.5,3.3,1,1.8,2.9,0.581,0,0.586,0.581,0.698,"1985-1986",20.5,0.616,22.6,5.3,3.2,8.4,0.163,2.8,1.1,3.9,3.7
"Calvin Natt","PF",29,"DEN",69,29.1,17.7,6.3,2.4,0.8,0.2,1.9,0.504,0.333,0.505,0.505,0.801,"1985-1986",18.6,0.562,23.3,3.9,2.3,6.1,0.146,2.1,-0.8,1.3,1.7
"Kurt Nimphius","PF",27,"TOT",80,27.8,11.2,5.7,0.8,0.4,1.3,1.5,0.506,NA,0.508,0.506,0.74,"1985-1986",12.6,0.554,16.8,2.2,0.9,3.1,0.067,-1.6,-1,-2.6,-0.3
"Kurt Nimphius","PF",27,"LAC",67,29,12,5.9,0.7,0.4,1.4,1.6,0.505,NA,0.506,0.505,0.76,"1985-1986",12.8,0.556,17.1,1.9,0.8,2.7,0.066,-1.6,-1.2,-2.8,-0.4
"Norm Nixon","PG",30,"LAC",67,31.9,14.6,2.7,8.6,1.3,0,2.8,0.438,0.347,0.451,0.46,0.809,"1985-1986",15.7,0.493,22.2,1.7,0.3,2,0.046,1.6,-2.5,-0.9,0.6
"Mike O'Koren","SF",27,"NJN",67,15.4,5.2,2,1.8,0.4,0.1,0.8,0.476,0.259,0.495,0.487,0.59,"1985-1986",9.9,0.496,15.8,0.4,0.9,1.2,0.057,-1.9,0.3,-1.7,0.1
"Charles Oakley","PF",22,"CHI",77,23,9.6,8.6,1.7,0.9,0.4,2.3,0.519,NA,0.522,0.519,0.662,"1985-1986",16.5,0.561,19.2,1.7,1.6,3.3,0.09,0.5,-0.9,-0.4,0.7
"Hakeem Olajuwon*","C",23,"HOU",68,36.3,23.5,11.5,2,2,3.4,2.9,0.526,NA,0.526,0.526,0.645,"1985-1986",24.2,0.56,25.6,5.3,4.2,9.5,0.186,2.9,1.2,4,3.8
"Mark Olberding","PF",29,"SAC",81,26.6,7.6,5.2,3.3,0.5,0.3,1.8,0.558,NA,0.561,0.558,0.771,"1985-1986",11.2,0.618,12.1,2.3,1.6,3.9,0.087,-1.1,0.6,-0.5,0.8
"Jawann Oldham","C",28,"CHI",52,24.5,7.4,5.9,0.7,0.5,2.6,1.7,0.517,NA,0.519,0.517,0.582,"1985-1986",11.9,0.533,14.3,0.2,1.1,1.3,0.049,-2.7,1,-1.7,0.1
"Louis Orr","SF",27,"NYK",74,30.2,11.9,4.2,2.4,0.8,0.4,1.6,0.445,0,0.448,0.445,0.784,"1985-1986",12.4,0.509,18.4,1.5,2.3,3.7,0.08,-0.6,-0.1,-0.7,0.7
"Robert Parish*","C",32,"BOS",81,31.7,16.1,9.5,1.8,0.8,1.4,2.3,0.549,NA,0.549,0.549,0.731,"1985-1986",18.8,0.586,20.8,4.4,4.8,9.2,0.171,1.5,0.6,2.1,2.6
"Jim Paxson","SG",28,"POR",75,25.7,13.1,2,3.7,1.3,0.1,1.5,0.47,0.323,0.482,0.482,0.889,"1985-1986",15.9,0.545,20.7,3.5,1.3,4.8,0.12,1,-0.3,0.6,1.3
"John Paxson","PG",25,"CHI",75,20.9,5.3,1.3,3.7,0.7,0,0.8,0.466,0.3,0.496,0.489,0.804,"1985-1986",10.5,0.536,11.2,2.1,0.2,2.2,0.069,-1.4,-0.7,-2,0
"Sam Perkins","PF",24,"DAL",80,32.8,15.4,8.6,1.9,0.9,1.2,1.8,0.503,0.333,0.51,0.509,0.814,"1985-1986",17.6,0.573,19,5,2.3,7.3,0.133,1.3,-0.3,1,1.9
"Jim Petersen","PF",23,"HOU",82,20.3,6.2,4.8,1,0.5,0.7,1,0.477,NA,0.48,0.477,0.706,"1985-1986",10.8,0.525,13.3,1.4,1.6,2.9,0.085,-2.1,-0.1,-2.2,-0.1
"Ricky Pierce","SG",26,"MIL",81,26.5,13.9,2.9,2.2,1,0.1,1.3,0.538,0.13,0.55,0.539,0.858,"1985-1986",16.6,0.603,19.5,5.7,2.6,8.3,0.186,1.4,0.5,1.9,2.1
"Ed Pinckney","SF",22,"PHO",80,20,8.5,3.9,1.1,0.9,0.5,1.9,0.558,NA,0.56,0.558,0.673,"1985-1986",12.8,0.599,17.8,0.8,1.8,2.7,0.08,-1.4,0,-1.4,0.2
"Charles Pittman","PF",27,"PHO",69,16.4,5.1,3.6,0.8,0.5,0.3,1.6,0.583,NA,0.583,0.583,0.702,"1985-1986",10.3,0.63,13.6,0.4,1.1,1.5,0.065,-2.1,0.1,-2.1,0
"Ben Poquette","PF",30,"CLE",81,18.5,5,4.6,1,0.4,0.4,0.8,0.477,0.2,0.485,0.48,0.72,"1985-1986",10.4,0.518,12.6,0.9,1.4,2.3,0.075,-1.7,0.2,-1.4,0.2
"Terry Porter","PG",22,"POR",79,15.4,7.1,1.5,2.5,1,0,1.3,0.474,0.31,0.491,0.489,0.806,"1985-1986",14.8,0.545,20.2,1.2,1.1,2.3,0.093,-0.4,0.7,0.3,0.7
"Paul Pressey","SF",27,"MIL",80,33.8,14.3,5,7.8,2.1,0.9,3,0.488,0.182,0.504,0.492,0.806,"1985-1986",18.6,0.564,18.6,5.1,4.7,9.8,0.174,3.3,2.4,5.7,5.3
"Kurt Rambis","PF",27,"LAL",74,21.3,5.5,7,0.9,0.9,0.4,1.3,0.595,NA,0.595,0.595,0.721,"1985-1986",12.7,0.632,10.8,1.7,2.6,4.3,0.131,-0.5,1.1,0.6,1.1
"Kelvin Ransey","PG",27,"NJN",79,19,7.4,1.5,3.2,0.6,0.1,1.4,0.457,0.125,0.474,0.46,0.818,"1985-1986",11.8,0.514,18.1,0.9,1.1,2,0.063,-1.1,-0.8,-1.9,0.1
"Robert Reid","SF",30,"HOU",82,26.3,12,3.7,2.7,1.1,0.2,1.2,0.464,0.182,0.475,0.468,0.757,"1985-1986",13.7,0.506,19.4,2.5,1.9,4.4,0.098,-1.2,0.1,-1.2,0.5
"Clint Richardson","SG",29,"IND",82,27.1,9.7,3.1,4.5,0.7,0.1,1.7,0.455,0.111,0.459,0.456,0.837,"1985-1986",12.2,0.496,17.3,1.2,1.9,3.1,0.067,-0.7,-0.3,-1,0.6
"Micheal Ray Richardson","PG",30,"NJN",47,34.1,15.7,5.3,7.2,2.7,0.2,3.2,0.448,0.148,0.461,0.451,0.788,"1985-1986",16.9,0.498,22.1,1,2.3,3.3,0.099,0.8,2.1,2.8,1.9
"Doc Rivers","PG",24,"ATL",53,29.6,11.5,3.1,8.4,2.3,0.2,2.7,0.474,0,0.491,0.474,0.608,"1985-1986",17.4,0.52,19,1.9,2.2,4.2,0.128,1.6,1.8,3.4,2.1
"Alvin Robertson","SG",23,"SAS",82,35.1,17,6.3,5.5,3.7,0.5,3.1,0.514,0.276,0.521,0.518,0.795,"1985-1986",19.5,0.563,20.9,4,4.6,8.6,0.143,1.5,3.3,4.7,4.9
"Cliff Robinson","SF",25,"WSB",78,32.9,18.7,8.7,2.4,1.3,0.6,2.6,0.474,0.25,0.475,0.475,0.762,"1985-1986",18.3,0.518,26.4,1.5,4.1,5.6,0.104,0.6,0.1,0.7,1.7
"Tree Rollins","C",30,"ATL",74,24.1,5.6,6.2,0.6,0.5,2.3,1.2,0.499,NA,0.5,0.499,0.767,"1985-1986",11,0.537,10.9,0.5,3,3.4,0.093,-2.3,2.5,0.3,1
"Dan Roundfield","PF",32,"WSB",79,29.4,11.6,8.1,2.1,0.5,0.6,2.4,0.488,0,0.492,0.488,0.754,"1985-1986",14.7,0.56,18.1,2.1,3.1,5.1,0.106,-0.5,-0.2,-0.8,0.7
"Jeff Ruland","PF",27,"WSB",30,37.1,19,10.7,5.3,0.8,0.8,4,0.554,0,0.559,0.554,0.725,"1985-1986",20,0.604,22.2,1.9,1.6,3.5,0.151,2.6,0.9,3.5,1.5
